"","product_productid","review_userid","review_helpfulness","review_score"
"16220","B002O3Z4W0","A2BBZ3NI8MWH93","7/8",5
"16221","B002O3Z4W0","A3W13VVBRY5GL7","10/16",3
"16222","B002O3Z4W0","A2ULSA0IRUE09E","4/4",5
"16223","B002O3Z4W0","A2HG40OW4FLMBZ","4/4",5
"16224","B002O3Z4W0","A25YIVOXCPCSC5","4/4",5
"16225","B002O3Z4W0","A1TY3PH7Z9KE38","6/7",2
"16226","B002O3Z4W0","A2Z5JVWN1BGBME","4/8",4
"16227","B002O3Z4W0","A3ILFAT3HHYOXE","3/7",3
"16228","B002O3Z4W0","A27ZH1AQORJ1L","3/7",4
"16229","B002O3Z4W0","A13NZBM4Q3WK0M","3/11",4
"16230","B002O3Z4W0","AHABFECTNE15I","7/20",2
"16231","B002O3Z4W0","A3DILSYZHWX3X6","3/13",2
"16232","B002O3Z4W0","AYN7ROQKFGQ3I","8/29",1
"16233","B002O3Z4W0","AV1KYJXHOWPMD","7/27",1
"16234","B002O3Z4W0","A1UOWONWCUMQTO","3/3",2
"16235","B002O3Z4W0","A1ZGJZUXQ8AJDO","3/3",5
"16236","B002O3Z4W0","A3BRMNYJHD5AT3","3/3",5
"16237","B002O3Z4W0","A2X427WWRN4JTH","5/6",5
"16238","B002O3Z4W0","A1E9U24N9ONDLX","5/6",4
"16239","B002O3Z4W0","A2EJ75ILMHXWQ2","5/6",5
"16240","B002O3Z4W0","A2E1QZ5YSHVQXL","5/6",5
"16241","B002O3Z4W0","A2GRAM9K0SBWHN","5/6",5
"16242","B002O3Z4W0","A1ZPKKWT79C6HW","5/6",4
"16243","B002O3Z4W0","A30YM3J14K78RW","5/6",4
"16244","B002O3Z4W0","A3FUBUJAIGM87T","6/35",1
"16245","B002O3Z4W0","A19SYIBMUL7WVJ","3/30",1
"16246","B002O3Z4W0","A2KW8K3Q5PAO2F","5/6",4
"16247","B002O3Z4W0","AMI795R6FD2QV","9/12",4
"16248","B002O3Z4W0","A2MS6UV7ZGTMLR","4/5",5
"16249","B002O3Z4W0","AXFI7TAWD6H6X","4/5",4
"16250","B002O3Z4W0","A1WLIBYDJT4GNA","4/5",4
"16251","B002O3Z4W0","AP4XZSL238EN1","4/5",4
"16252","B002O3Z4W0","AY6LHBK3S271N","4/5",5
"16253","B002O3Z4W0","AQB47KWQ3L30","4/5",5
"16254","B002O3Z4W0","AUGMA4MF6OL56","4/5",3
"16255","B002O3Z4W0","A3SBAZA1057K2V","6/8",5
"16256","B0006Z2KOI","A1NUWKV480OKMD","9/14",4
"16257","B0006Z2KOI","A26B84TWSC1GTG","7/11",5
"16258","B0006Z2KOI","AXQ8T2D9IT6UG","5/8",4
"16259","B0006Z2KOI","A122W2UUIAN426","3/5",4
"16260","B0006Z2KOI","A2HRSXYDMXMAFN","3/5",5
"16261","B0006Z2KOI","A1CHOKV10NEI8X","3/5",3
"16262","B0006Z2KOI","A2DSXA1E02C86D","6/10",4
"16263","B0006Z2KOI","A363N2LYZV7S9C","6/10",5
"16264","B0006Z2KOI","A3MWYPZBKL1NJ","6/10",4
"16265","B0006Z2KOI","A2MFNDNS1L7D16","4/7",4
"16266","B0006Z2KOI","A5WA9YKTMU85L","4/7",5
"16267","B0006Z2KOI","A36HKBUBU55OQ8","4/7",5
"16268","B0006Z2KOI","A1TJPMB7N776WS","14/23",4
"16269","B0006Z2KOI","A2V4AI0K35RNU8","5/9",3
"16270","B0006Z2KOI","AFRIXPRIRGL3G","3/6",5
"16271","B0006Z2KOI","A2X3E8EU2KBVN8","3/6",5
"16272","B0006Z2KOI","A1T8GHQKMJITTX","3/6",5
"16273","B0006Z2KOI","A3O15389ZC3RJS","3/6",5
"16274","B0006Z2KOI","A1VXN0LM7NUQ3L","3/6",5
"16275","B0006Z2KOI","A35WRDXBBBRZW9","3/6",4
"16276","B0006Z2KOI","A16QODENBJVUI1","257/280",5
"16277","B0006Z2KOI","A1SMFD252FTJP9","16/17",5
"16278","B0006Z2KOI","A2ATWKOFJXRRR1","45/55",3
"16279","B0006Z2KOI","A13E0ARAXI6KJW","20/24",5
"16280","B0006Z2KOI","A1L8HRCM60W0W7","38/49",4
"16281","B0006Z2KOI","A3GKU0NILLHDWQ","15/18",5
"16282","B0006Z2KOI","AESY8NCX6VS6O","12/14",4
"16283","B0006Z2KOI","A3LDA5W6J81NDJ","6/6",5
"16284","B0006Z2KOI","A3EP1B669EBL8B","14/17",5
"16285","B0006Z2KOI","A3C6CZC2JP67VK","8/9",5
"16286","B0006Z2KOI","A2EC7QX2XCSNZW","3/6",4
"16287","B0006Z2KOI","A2Z7S5X3FD4JEG","12/21",1
"16288","B0006Z2KOI","A17L6K76K6S87S","4/8",4
"16289","B0006Z2KOI","A2UJ474EJ79YCG","4/8",5
"16290","B0006Z2KOI","A21B2TJBWCSK1R","4/8",4
"16291","B0006Z2KOI","A3UEBV4REAFXFU","4/8",5
"16292","B0006Z2KOI","AKP4CTYBEPAK7","32/54",2
"16293","B0006Z2KOI","A2EWC48FRNO3YP","7/13",5
"16294","B0006Z2KOI","AEVNUEDRGTC4P","10/18",3
"16295","B0006Z2KOI","A26G257IEN0BDB","5/10",3
"16296","B0006Z2KOI","A1SVXJZ3386U2D","5/10",5
"16297","B0006Z2KOI","A2KG8WLR1AKO12","17/30",4
"16298","B0006Z2KOI","A37PU2HRJ0IM2A","6/12",1
"16299","B0006Z2KOI","A2WZ1B92F81LJJ","13/24",3
"16300","B0006Z2KOI","A68KPG1R5EUUD","45/78",1
"16301","B0006Z2KOI","A1PY6SJT8UHL92","4/9",2
"16302","B0006Z2KOI","A3MH1TSOK26JDM","4/9",3
"16303","B0006Z2KOI","A1LLQDITGAGNRR","4/9",4
"16304","B0006Z2KOI","AGK6ZMFQBYG13","12/23",1
"16305","B0006Z2KOI","A34PUCLNFN62D3","12/23",1
"16306","B0006Z2KOI","A18DZZTM7QA1KH","12/23",1
"16307","B0006Z2KOI","A1RECBDKHVOJMW","5/11",5
"16308","B0006Z2KOI","A2396AXY0F7PDV","41/73",1
"16309","B0006Z2KOI","A20X5TESYLZBGN","9/18",2
"16310","B0006Z2KOI","A2B0DPQK20LYYJ","12/24",3
"16311","B0006Z2KOI","ALN0TTRTLHA4E","4/10",3
"16312","B0006Z2KOI","AZXTPGNAB366A","5/12",5
"16313","B0006Z2KOI","ANIMV3SPDD8SH","3/9",3
"16314","B0006Z2KOI","AZTDHDUTVOSCC","3/9",4
"16315","B0006Z2KOI","A3SFO2GSP5CVSM","4/11",2
"16316","B0006Z2KOI","A10VL36HN01EQZ","15/31",2
"16317","B0006Z2KOI","A34TFC6YBCYDDW","13/28",2
"16318","B0006Z2KOI","A13IWWH0W9ASUP","22/45",1
"16319","B0006Z2KOI","A22VXATOU5F7BH","26/53",1
"16320","B0006Z2KOI","A1K1609GB49BLX","28/58",1
"16321","B0006Z2KOI","A2VD2D1QHCMF9Q","10/24",2
"16322","B0006Z2KOI","A3QJU4FEN8PQSZ","6/17",1
"16323","B0006Z2KOI","A35ABJ9NHMG8KV","3/12",5
"16324","B0006Z2KOI","A15Q7ABIU9O9YZ","5/16",4
"16325","B0006Z2KOI","A3MY1WEUJNGBTO","6/18",2
"16326","B0006Z2KOI","A23BTLTIHMJN01","10/26",1
"16327","B0006Z2KOI","AZXGPM8EKSHE9","19/47",2
"16328","B0006Z2KOI","A7V2Q98TJ125K","6/20",3
"16329","B0006Z2KOI","A1FVCZZY8M1FEP","6/20",3
"16330","B0006Z2KOI","A3KUGAXTB3Q4XV","8/25",1
"16331","B0006Z2KOI","A3R00Q0H430Z7X","28/68",1
"16332","B0006Z2KOI","A3NK9ODZ6I8EHV","5/19",2
"16333","B0006Z2KOI","ABD4Y9Z2VNSZ8","5/19",1
"16334","B0006Z2KOI","A28I04LHQ59QIQ","21/54",1
"16335","B0006Z2KOI","A3BB0I1IPA1HD8","3/15",5
"16336","B0006Z2KOI","A81KIGT88XB5R","4/19",4
"16337","B0006Z2KOI","A18AXJAGIVA1WQ","3/17",1
"16338","B0006Z2KOI","A3BAQ8F0SJRZLC","16/47",1
"16339","B0006Z2KOI","A3SUD7WHS9KI57","8/9",5
"16340","B0006Z2KOI","A328S9RN3U5M68","8/9",5
"16341","B0006Z2KOI","A13E0ARAXI6KJW","5/5",5
"16342","B0006Z2KOI","A3JPFWKS83R49V","18/23",5
"16343","B0006Z2KOI","A1S5LO1GOWPVJ8","10/12",3
"16344","B0006Z2KOI","A3EP1B669EBL8B","7/8",5
"16345","B0006Z2KOI","A2VVHLUVM3PUNM","9/11",4
"16346","B0006Z2KOI","AHZJ4KTYBQ5KP","11/14",4
"16347","B0006Z2KOI","AVWA97EH2UH7R","6/7",5
"16348","B0006Z2KOI","A2EEUQ81DTY7G3","6/7",4
"16349","B0006Z2KOI","A1G4K28K43C0SO","3/21",5
"16350","B0006Z2KOI","A1NG8QGYJWJ2SW","11/44",1
"16351","B0006Z2KOI","AXAONB0X4C84U","20/71",1
"16352","B0006Z2KOI","A1K31NF81TS0CO","5/49",1
"16353","B0006Z2KOI","A1IANEBSMVGHS9","45/63",5
"16354","B0006Z2KOI","AQ990HW13DP08","10/13",4
"16355","B0006Z2KOI","APHM3FU6DCARH","7/9",5
"16356","B0006Z2KOI","A2QHM5HBSIXRL4","7/9",5
"16357","B0006Z2KOI","A16065O1VTJLWF","9/12",4
"16358","B0006Z2KOI","A3RLBQGSERXDW8","9/12",4
"16359","B0006Z2KOI","A3K6QCKEZBVZ1L","4/5",5
"16360","B0006Z2KOI","AL5OEDM8TPTKV","4/5",5
"16361","B0006Z2KOI","AXFI7TAWD6H6X","4/5",5
"16362","B0006Z2KOI","A1F9XNZXC9XSHP","4/5",5
"16363","B0006Z2KOI","A6ADO7B6FUVN","4/5",5
"16364","B0006Z2KOI","A39IBJB2PBVC7I","6/8",3
"16365","B0006Z2KOI","AG4J1EPXZZKKB","6/8",5
"16366","B0006Z2KOI","A95SF04RX9G8","6/8",5
"16367","B0006Z2KOI","AO82NM9RN2QT1","6/8",5
"16368","B0006Z2KOI","ABO2ZI2Y5DQ9T","6/8",4
"16369","B0006Z2KOI","A2NBOL825B93OM","6/8",5
"16370","B0006Z2KOI","A2IG2FG7L85RMU","8/11",3
"16371","B0006Z2KOI","A2VEB9Z1W5DD4C","10/14",3
"16372","B0006Z2KOI","AHNZI6MWQJLDM","12/17",5
"16373","B0006Z2KOI","A1IWWRZJOXOSYP","3/4",4
"16374","B0006Z2KOI","AKVB36DXJR2H1","3/4",5
"16375","B0006Z2KOI","A2MJY5CO10NQI","3/4",5
"16376","B0006Z2KOI","A1ZOF747O5EB6R","3/4",4
"16377","B0006Z2KOI","A1A535W556ROBQ","5/7",5
"16378","B0006Z2KOI","A7JE9XE5AYL21","5/7",5
"16379","B0006Z2KOI","A2RDR5G65D9H84","5/7",4
"16380","B0006Z2KOI","A3UCP0GAJN94LR","5/7",5
"16381","B0006Z2KOI","A1I7L92NQ7Y465","7/10",4
"16382","B0006Z2KOI","A1RP6HAE17RUN4","6/9",3
"16383","B0006Z2KOI","AF1TSLN9P7EJR","4/6",5
"16384","B0006Z2KOI","A1WK1XLQSEC8S6","4/6",5
"16385","B0006Z2KOI","A3JU1E6S31AIP8","4/6",5
"16386","B0006Z2KOI","A1RS4HDCCCFF3","4/6",4
"16387","B0006Z2KOI","A16ZJQQTU5AXC4","4/6",5
"16388","B0006Z2KOI","A1GSTCPM8NRZRV","4/6",4
"16389","B0006Z2KOI","A3E8ILJKDQLQD0","4/6",5
"16390","B0006Z2KOI","AHTRI0YTKGWS2","4/6",5
"16391","B0006Z2KOI","A3HEJQE09USRBL","4/6",5
"16392","B0006Z2KOI","A19ZXK9HHVRV1X","4/6",3
"16393","6302182468.0","AE8OAEDLMJGHH","3/3",5
"16394","B001QBBJUC","A1PCQHQ6NPGL9F","3/5",5
"16395","B001QBBJUC","A2KKXV0HG92CJ8","3/5",1
"16396","B001QBBJUC","A3R9022S14RI2S","4/8",1
"16397","B001QBBJUC","AJAH15UB1KX5P","43/43",4
"16398","B001QBBJUC","A3QEJ40NQEW36Q","26/28",4
"16399","B001QBBJUC","A36X934LXK5A4V","15/16",4
"16400","B001QBBJUC","A2TNW2FCSZYGM4","10/11",4
"16401","B001QBBJUC","A2198FZZMTJ38H","24/30",4
"16402","B001QBBJUC","ALR35EFI69S5R","14/17",3
"16403","B001QBBJUC","A18CRS4FLVH5YW","19/24",4
"16404","B001QBBJUC","A4PPZNQF1X2IY","5/5",5
"16405","B001QBBJUC","A2XTU4XEEA2S77","5/5",4
"16406","B001QBBJUC","A1QW78X9BGBZ16","4/4",3
"16407","B001QBBJUC","AX931INRHOMKJ","4/11",2
"16408","B001QBBJUC","A3BM4DNTFRFXP1","6/8",5
"16409","B001QBBJUC","AAULC6SK22DY6","3/4",1
"16410","B001QBBJUC","A15I7VQRIUGQH7","5/7",3
"16411","B001QBBJUC","A10ZE8HITPZ503","5/7",2
"16412","B001QBBJUC","A3NQU1649SH0Q4","4/6",4
"16413","6301967380.0","A16QODENBJVUI1","3/6",4
"16414","B000SUUXC2","A32M62TXMUR98U","3/5",5
"16415","1573625493.0","A390K7B1FA2PE9","23/23",4
"16416","1573625493.0","A3H1DRP9MEDANO","9/9",5
"16417","1573625493.0","A13F2IV3ME23R","6/11",5
"16418","1573625493.0","A1Z8XRO2JCM0H2","4/14",1
"16419","B0030BYWM8","A3E5KXLLVRC9BM","28/30",1
"16420","B0030BYWM8","A3MOQ0AGN0CX6I","3/3",1
"16421","B000A0D1RO","ANFGCHPJEZQZM","5/5",1
"16422","B001NVNAL6","A106016KSI0YQ","44/49",4
"16423","B001NVNAL6","A1FDW1SPYKB354","15/16",5
"16424","B001NVNAL6","A3KF4IP2MUS8QQ","11/11",5
"16425","B001NVNAL6","AZ1UFPNARPZD2","23/28",4
"16426","B001NVNAL6","ACIBQ6BQ6AWEV","7/7",4
"16427","B001NVNAL6","A31I3HXMD5H1EL","5/5",5
"16428","B001NVNAL6","A2XRMQA6PJ5ZJ8","5/5",4
"16429","B001NVNAL6","A31QLSGDGB30H5","5/5",4
"16430","B001NVNAL6","A7Y6AVS576M03","4/4",5
"16431","B001NVNAL6","A2FOT0QE23VN6J","4/4",5
"16432","B001NVNAL6","A31QEAZMJWBF28","4/4",5
"16433","B001NVNAL6","A1J03J0HZ7KU5T","6/7",3
"16434","B001NVNAL6","A38GVBWEB58UAO","3/3",5
"16435","B001NVNAL6","A3R2YB0WTTB0IJ","3/3",5
"16436","B001NVNAL6","A2K59WYH8ZYFQ6","3/3",5
"16437","B001NVNAL6","A2EDZH51XHFA9B","3/3",5
"16438","B001NVNAL6","A2XRZV63X79YSJ","5/6",5
"16439","B001NVNAL6","A2C3XVKTR9EYV2","7/9",4
"16440","B000A59QTQ","A10U5D2T50JREX","44/51",4
"16441","B000A59QTQ","A3V5DUZ5KXPGQA","14/17",5
"16442","B000A59QTQ","A2F7CCPK4QL359","8/9",4
"16443","B000A59QTQ","A2HVL790PBWYTU","5/5",3
"16444","B000A59QTQ","ASMXWECF2HR6H","8/10",4
"16445","B000A59QTQ","A1HS8N9EC5VWG9","3/3",5
"16446","B000A59QTQ","A3SQYFYWHX5R3D","3/3",5
"16447","B000A59QTQ","A319SKSB556033","5/6",3
"16448","B000A59QTQ","A2FS6OGMZMALTD","6/8",5
"16449","B000A59QTQ","A2OZBJ58CML9OS","3/4",5
"16450","B000A59QTQ","A25TRP7YUDQFCY","11/16",4
"16451","B000A59QTQ","AD2C86I0LN1BI","6/9",5
"16452","B000A59QTQ","AA44VQUDEX0VP","5/9",4
"16453","B000A59QTQ","A265IKMVYIWH42","3/6",5
"16454","B000A59QTQ","A3R78PRQ5Y2NXT","4/8",5
"16455","B000A59QTQ","AIXHPUJ8OBUYT","3/7",4
"16456","B000A59QTQ","A30D3C7N3QLLDI","3/8",3
"16457","B000A59QTQ","A9ZEPI6OKBN50","8/17",2
"16458","B000A59QTQ","A2U1JKC03XF9KN","8/26",5
"16459","B000A59QTQ","A22AJZY6RH1FCM","7/26",1
"16460","B00287Z1F2","A2ZNOJURHD63K1","71/73",5
"16461","B00287Z1F2","ATKHJS5GUKPQQ","37/38",5
"16462","B00287Z1F2","A23ZJDBC2FRIGQ","40/42",5
"16463","B00287Z1F2","A316LRQJ5RPHXO","18/18",5
"16464","B00287Z1F2","A3QAQUUPFIARWB","21/22",5
"16465","B00287Z1F2","A39H1GO9E3YQIB","21/23",5
"16466","B00287Z1F2","A2IWFPBSINORLK","13/13",5
"16467","B00287Z1F2","A1D9LCFEVIANO8","10/10",5
"16468","B00287Z1F2","A34XO18XACJLF8","8/8",5
"16469","B00287Z1F2","A16QNRVG4GCVJZ","10/11",5
"16470","B00287Z1F2","A97T985T2QC0N","7/7",5
"16471","B00287Z1F2","AQIEGXBH3OEWJ","7/7",5
"16472","B00287Z1F2","A3AO4PXFDQ3CWS","6/6",5
"16473","B00287Z1F2","A3EYE5U3YBEUE","6/6",5
"16474","B00287Z1F2","A26RDOZ7M1E9JZ","5/5",5
"16475","B00287Z1F2","AUA4AIAQFSZW0","4/4",5
"16476","B00287Z1F2","A15GAQXBLJF1JH","7/9",5
"16477","B00287Z1F2","A1FW4UB3JA7KUI","7/9",5
"16478","B00287Z1F2","A2D37CCNPTVV8A","7/10",5
"16479","B00287Z1F2","AH9FCFS4PCUVE","6/12",5
"16480","B00287Z1F2","AMHJG4HNCJZL3","5/21",5
"16481","B00287Z1F2","ABLOGBBBPP5MA","6/44",1
"16482","B004QM612O","A29VKODW4R5U7W","8/9",3
"16483","B004QM612O","A6ADO7B6FUVN","12/15",4
"16484","B004QM612O","A2EDZH51XHFA9B","4/4",3
"16485","B004QM612O","A2UKC6QFG9L5GV","8/11",3
"16486","B004QM612O","A23FPOXQ6HIN4J","3/4",4
"16487","B004QM612O","A1PL8JA0TEHBVN","4/7",3
"16488","B004QM612O","A3TATVEJDZ6139","3/9",1
"16489","B004QM612O","A3V03HSQS3SFLU","3/9",1
"16490","B004QM612O","A3BNRW0DSOATWB","5/13",1
"16491","B004QM612O","A2EA523HPLJEU0","3/10",1
"16492","B000A0D1RE","A15WYZF7PU2YPW","46/46",2
"16493","B000A0D1RE","A3FNMU13FIFJIS","15/18",2
"16494","B000A0D1RE","A3CJC7K4QZBYW5","4/6",1
"16495","B000A0D1RE","A3FEMBSOP3MJED","3/5",4
"16496","B003T1EMKQ","A7NLQRXKZXI5G","5/8",1
"16497","B003T1EMKQ","A23TNDH6DKX0SC","5/8",5
"16498","B003T1EMKQ","A2SGRX7D6B8ZKB","3/6",4
"16499","B003T1EMKQ","ACJO8VAYWJJ0H","6/11",5
"16500","B006DSLF6Q","A3ICPPV96JLMP4","3/5",1
"16501","B00196WC8C","A18SSKSK84V62F","15/15",4
"16502","B00196WC8C","A1IWWRZJOXOSYP","15/15",3
"16503","B00196WC8C","A3P43XYN1LA94S","12/12",4
"16504","B00196WC8C","A1WFDBVPNTB72R","5/7",5
"16505","B00196WC8C","A19ODE6D1DHXHO","5/5",4
"16506","B00196WC8C","A3U90GTHS4GXVU","3/5",1
"16507","B0016OZ89C","A3NCURCFVKAQPS","8/8",4
"16508","B0016OZ89C","A139I0PZ1KWKLB","4/4",4
"16509","B0016OZ89C","A3EHF41DHVTR9U","3/4",5
"16510","B000NO23U8","A2NU9FGIARUC9Q","11/11",4
"16511","B000NO23U8","A13RTFFXCZ25NU","8/8",3
"16512","B000NO23U8","A3NSSP05WI85FP","7/8",4
"16513","B000NO23U8","A21X2QV24T7S9J","3/3",3
"16514","B000NO23U8","A14IQA6XK5BF4H","3/4",5
"16515","B000NO23U8","A30YTPOSMT12C5","5/14",3
"16516","B004BPGQYO","AMDWL7KIPD5G2","3/4",5
"16517","B004BPGQYO","A1H9WOG63LZG7V","4/6",2
"16518","B004BPGQYO","A329SDBS4141MJ","4/6",5
"16519","B004BPGQYO","A3TU089HD1CWJQ","4/6",5
"16520","B004BPGQYO","A1HP3B92A3JDQ1","4/6",2
"16521","B004BPGQYO","A1YD2IND21YAGP","44/45",5
"16522","B004BPGQYO","A1M4NJYP0WNL8Q","121/133",5
"16523","B004BPGQYO","AX8SWWB9837TA","44/47",4
"16524","B004BPGQYO","AIIR8E34EDKCQ","18/18",5
"16525","B004BPGQYO","A3H6OJXYXIUXYT","29/32",5
"16526","B004BPGQYO","A17RKV54LNIL2B","22/24",5
"16527","B004BPGQYO","A3O536E2YOKK4Y","15/16",5
"16528","B004BPGQYO","A2B8GXSCB1R05T","14/15",4
"16529","B004BPGQYO","A2R70Z8WQ8BZNB","4/7",4
"16530","B004BPGQYO","A29TY4RD5GWRI","4/8",1
"16531","B004BPGQYO","AEFKXQG7JUJ4I","3/9",3
"16532","B004BPGQYO","A2ERCQZNOZSAXI","3/14",5
"16533","B004BPGQYO","A2NZMUGSML0L1K","9/9",1
"16534","B004BPGQYO","A2TBZH06JISZH2","12/13",5
"16535","B004BPGQYO","A1ZJJ36KBC29OX","8/8",5
"16536","B004BPGQYO","A268G3N9BN6F7H","8/8",5
"16537","B004BPGQYO","A1TK6R2JSC97HL","8/8",4
"16538","B004BPGQYO","ATWTE9KHND8K8","8/8",5
"16539","B004BPGQYO","A13TO1ZFAH9SVN","11/12",5
"16540","B004BPGQYO","A3P7R4SASZ9TW3","15/18",1
"16541","B004BPGQYO","A25C0IKKAZE5YL","9/10",5
"16542","B004BPGQYO","ASOCI3PCEEBY7","9/10",4
"16543","B004BPGQYO","A3KR4RW1BCS8LD","10/12",5
"16544","B004BPGQYO","AWHM7I6Q5M7CR","7/8",3
"16545","B004BPGQYO","AHY2KG32696ES","7/8",4
"16546","B004BPGQYO","A19GTLOGKQLPEO","7/8",5
"16547","B004BPGQYO","A1S2Z53R7HMVQC","4/4",3
"16548","B004BPGQYO","A2WZ6W873DEUF5","4/4",5
"16549","B004BPGQYO","A2NJO6YE954DBH","4/4",4
"16550","B004BPGQYO","A2AOZQ3WTNVVOK","6/7",5
"16551","B004BPGQYO","AWXIA5TRFSJN9","6/7",4
"16552","B004BPGQYO","A2G30V1R5TV1CH","6/7",4
"16553","B004BPGQYO","ASRFGRUXA7BVV","8/10",1
"16554","B004BPGQYO","A4KDWVIN2L4E0","3/3",5
"16555","B004BPGQYO","A27Q984C6QZS08","3/3",5
"16556","B004BPGQYO","A38N7SFDOB3MR3","3/3",5
"16557","B004BPGQYO","A34PAZQ73SL163","3/3",4
"16558","B004BPGQYO","A2XMNT0L80O4VD","3/3",5
"16559","B004BPGQYO","ACO74GOYSZ3SO","3/3",5
"16560","B004BPGQYO","A2FEGRJQNU51P9","3/3",5
"16561","B004BPGQYO","AH0K6KAO3N1RH","3/3",5
"16562","B004BPGQYO","AUGPG9JQH3U09","3/3",4
"16563","B004BPGQYO","A1LJN21Q50F0VT","3/3",1
"16564","B004BPGQYO","A2PHO6FR3GR7ZW","3/3",5
"16565","B004BPGQYO","AN1TWV1A1T3Y7","3/3",5
"16566","B004BPGQYO","A3V4SVISFZUSYD","3/3",5
"16567","B004BPGQYO","A2UM0CAKYNUQKY","5/6",5
"16568","B004BPGQYO","A2AVV9LV9UXT6F","5/6",5
"16569","B004BPGQYO","A3O6R16KTW2DCA","5/6",5
"16570","B003NTSBTC","AOPEL0XWIMKQM","3/4",5
"16571","B003NTSBTC","AVRUOP8ZH8OPO","3/4",5
"16572","B003NTSBTC","AEQFYOI6YJ83Z","3/4",5
"16573","B003NTSBTC","A16CZRQL23NOIW","3/4",5
"16574","B003NTSBTC","A18SDN3HYFVH2L","3/4",5
"16575","B003NTSBTC","A30NILX5OB7EZH","3/4",5
"16576","B003NTSBTC","A2ARRAMXWT83PT","3/4",5
"16577","B003NTSBTC","A35YBJAPS8OBY7","3/4",5
"16578","B003NTSBTC","A34D4KCP94ACJZ","3/4",5
"16579","B003NTSBTC","A1DRKVXO300RUE","3/4",4
"16580","B003NTSBTC","A2YM3KILJ1G0YJ","3/4",4
"16581","B003NTSBTC","ARNEUO7BF3J55","5/7",3
"16582","B003NTSBTC","A1W7Y8YSXQC4NJ","5/7",2
"16583","B003NTSBTC","A2I4VTPKGSQZ75","5/7",3
"16584","B003NTSBTC","A21VR7M8O55EF6","111/120",4
"16585","B003NTSBTC","AN94YI3URSAII","63/67",5
"16586","B003NTSBTC","A3TYC8T6W81DDB","85/104",4
"16587","B003NTSBTC","A2ORA9TK7GA6N","13/13",5
"16588","B003NTSBTC","A185D3IQUWHMTH","9/9",5
"16589","B003NTSBTC","A3UDYY6L2NH3JS","36/45",5
"16590","B003NTSBTC","A1HC6QW2J3DB08","8/8",5
"16591","B003NTSBTC","AVOCNUFOXUCA6","11/12",2
"16592","B003NTSBTC","A42AB7M4H6V9U","8/9",5
"16593","B003NTSBTC","A30YCQ4MOZAI6Y","5/5",5
"16594","B003NTSBTC","A29TKSIWA3JKF3","3/5",2
"16595","B003NTSBTC","A39W3263A9HCMN","3/5",2
"16596","B003NTSBTC","A3KKM0T1KY42HA","3/5",3
"16597","B003NTSBTC","AABGV02YMQ2OZ","3/5",3
"16598","B003NTSBTC","A28OB1QLXN5BM6","3/6",2
"16599","B003NTSBTC","A6LHG5REVF06O","3/6",2
"16600","B003NTSBTC","A1845IJB63D5H7","3/6",5
"16601","B003NTSBTC","A1BW7LM8PQ7LO4","5/5",4
"16602","B003NTSBTC","A1W1ONKNMIHP99","5/5",5
"16603","B003NTSBTC","A7Y6AVS576M03","10/12",5
"16604","B003NTSBTC","A2HYCRQ10V0XTF","15/19",5
"16605","B003NTSBTC","A9KHQ2BE2KXAU","29/39",3
"16606","B003NTSBTC","A3J5FXUFR3OWVK","4/4",4
"16607","B003NTSBTC","ARA48345JZPZR","4/4",4
"16608","B003NTSBTC","A20BP5IJHH3LYD","3/3",4
"16609","B003NTSBTC","A20FXGJGNPAUY0","3/3",4
"16610","B003NTSBTC","AH1OH4PWR7NV6","3/3",5
"16611","B003NTSBTC","A2A6NH6DPE0VXR","4/8",2
"16612","B003NTSBTC","ANQUC4ZM40ZU9","6/12",2
"16613","B003NTSBTC","A6JA9MZXUELY3","3/7",2
"16614","B003NTSBTC","A1VZLLDNLURGJB","4/9",2
"16615","B003NTSBTC","AM5SQ0732W6JL","3/9",2
"16616","B003NTSBTC","A2XQMGE2YY88DC","4/12",2
"16617","B003NTSBTC","A1GHO6BR5J0NHX","4/12",2
"16618","B003NTSBTC","AGOIS4LC6AY9I","18/40",1
"16619","B003NTSBTC","A1OKYEKK5VE8VG","20/45",1
"16620","B003NTSBTC","A16LXNTDSG6855","5/16",1
"16621","B003NTSBTC","A1NI0VOVXZBM7Y","5/16",1
"16622","B003NTSBTC","ABLGC6W4PK9YR","9/24",1
"16623","B003NTSBTC","A3LQVGUT378BMC","9/24",1
"16624","B003NTSBTC","A3IJ0KQUH7V9ZQ","11/28",1
"16625","B003NTSBTC","A2LGRPM88JDWP6","11/28",1
"16626","B003NTSBTC","A1JEISTP3756VD","19/44",1
"16627","B003NTSBTC","A3B62CEEBAKM7M","14/35",1
"16628","B003NTSBTC","AQ2UA9LSFWTF1","13/33",1
"16629","B003NTSBTC","A23BTLTIHMJN01","12/31",1
"16630","B003NTSBTC","A1TA0V67E9Y2O8","11/29",1
"16631","B003NTSBTC","A1T4B1N0LJMAVG","7/21",1
"16632","B003NTSBTC","A3G4XAHFSXRDHF","7/21",1
"16633","B003NTSBTC","A22TL3C1GKEQ4Q","3/13",1
"16634","B003NTSBTC","A2CMP5MS7GQ5OQ","3/13",2
"16635","B003NTSBTC","AHQNW5JXWCX8C","5/18",1
"16636","B003NTSBTC","A1C0QED1CBW42E","5/19",1
"16637","B003NTSBTC","A1SVEN1D47GWWF","3/15",1
"16638","B003NTSBTC","A396I8WVBF39PH","3/15",1
