product_productid,review_userid,review_helpfulness,review_score
B005TZFYUM,AKA8LSVSHXAPJ,0/3,3.0
B005TZFYUM,AH7PR5JCLBPEZ,1/10,2.0
B005TZFYUM,A3APW42N5MRVWT,1/15,3.0
B005TZFYUM,A3QU3O79AGNWCY,0/17,1.0
B0034GK750,A31TVT9DSU5HL1,14/17,5.0
B0034GK750,A238KQF8W7QPXW,7/8,5.0
B0034GK750,A64TQH46W86J3,2/2,5.0
B0034GK750,A21P61UOS23GMX,2/2,5.0
B0034GK750,A26AGFVWTXKZIC,1/1,5.0
B0034GK750,A39CKI903O3ZOQ,1/1,5.0
B0034GK750,A1O054IKH8831H,3/4,4.0
B0034GK750,AWXYFQPZ8G3AJ,2/3,5.0
B0034GK750,A3TAS1AG6FMBQW,0/0,5.0
B0034GK750,AHSYRBKQ6KA45,0/0,5.0
B0034GK750,A3COQLNYX2OOPW,0/0,5.0
B0034GK750,ALV8TTQUDD9AU,0/0,5.0
B0034GK750,A3L8RB2CTU8V27,0/0,5.0
B0034GK750,A2GXIA1I5VZ4IF,0/0,5.0
B0034GK750,A2NIBDPCNWUIBU,0/0,5.0
B0034GK750,A3N01DJA2I0PUI,0/0,5.0
B0034GK750,A2I6F5CUV8S4PS,0/0,2.0
B0034GK750,A1IGF1LQJ7JTNN,0/0,5.0
B0034GK750,A3TK3LMN99DNOU,0/0,5.0
B0034GK750,A1346F0KB5SQCZ,0/0,5.0
B0034GK750,A2VFU7TNHSOLHQ,0/0,5.0
B0034GK750,A14DXMTDKOUG5D,0/0,5.0
B0034GK750,A2Q82SUV3GMH6W,0/0,5.0
B0034GK750,A3V5G9HLNPKON5,0/0,5.0
B0034GK750,AKMEY1BSHSDG7,0/0,5.0
B0034GK750,A39PTH9W6L7PN0,0/0,5.0
B0034GK750,A1AUPBQ06ILOLU,0/0,5.0
B0034GK750,A1CYYJZSE161YS,0/0,5.0
B0034GK750,A2N0CYEQJHU204,1/2,5.0
B0034GK750,A2OZDOZ7XTF42G,0/1,5.0
B0034GK750,A3SSOZDQ5DB4LN,0/1,5.0
B0034GK750,A24RY39KA1P8K0,6/11,2.0
B0034GK750,A1QWBYQ6VDJ1AQ,0/2,3.0
B004V2FVQG,AW7P8LRCFHFSG,0/0,4.0
B002FOFX8S,A2HMB1IEBSGSHJ,4/4,5.0
B002FOFX8S,A2WI8QWDX8Q2JC,3/3,4.0
B002FOFX8S,ACAG800A6LRX3,2/2,5.0
B002FOFX8S,A3A1HR51QGTHXH,3/4,2.0
B002FOFX8S,A1QVML71K1Y0WM,0/0,5.0
B002FOFX8S,A3RFI4S8R91UED,0/0,5.0
B002FOFX8S,A189PX3RIU2TJY,0/0,1.0
6302336678.0,AFDOUR0DBWZ4L,5/6,5.0
6302336678.0,AJ28BAKIIPXED,3/4,4.0
6305335761.0,A1E96RY9N8MMF,12/12,4.0
6305335761.0,AHY2Z2NIY1YF6,12/13,5.0
6305335761.0,A1ARQYFYXAL4I,18/22,2.0
6305335761.0,A1E96RY9N8MMF,8/9,5.0
6305335761.0,A3FL6CIO8QIJ2F,2/2,5.0
6305335761.0,A1C0PHJN6AUZT6,2/2,4.0
6305335761.0,A1YB29BIDULEYE,2/2,4.0
6305335761.0,A3MJMZF6NHCHXX,1/1,3.0
6305335761.0,A2V0I904FH7ABY,3/4,5.0
6305335761.0,A1KT1GWCW8F80,2/3,3.0
6305335761.0,A52KLE5Q8THJN,0/0,5.0
6305335761.0,A3HE2ZW5WMMHLG,0/0,2.0
6305335761.0,A2582KMXLK2P06,0/0,5.0
6305335761.0,AER15RIMV8E6D,0/0,4.0
6305335761.0,A3II70HPMIFYK8,0/0,4.0
6305335761.0,AAX9ZIMIYJ77W,0/0,5.0
6305335761.0,A1PASRZ81DY9C,0/0,4.0
6305335761.0,A2GANR9I6XHTU9,0/0,3.0
6305335761.0,A1C4XXEAAJZJ6T,0/1,5.0
6305335761.0,A1E96RY9N8MMF,0/1,5.0
6305335761.0,AWJXZ74AK5Y77,0/1,4.0
6305335761.0,A3LR3A45ELPZ06,3/6,4.0
6305335761.0,A3LZGLA88K0LA0,1/3,3.0
6305335761.0,A7U0UW58QD00D,1/3,5.0
6305335761.0,ADZLBZKXUCCRK,0/3,2.0
6305335761.0,AVF60NZ99H9D5,0/3,3.0
6305335761.0,A3GGMPRYCQ87CY,7/17,5.0
B00006SKTX,A17QKYOS4IUIE2,0/0,5.0
B00006SKTX,A20DZX38KRBIT8,0/0,5.0
B00006SKTX,A1DN8Q9MK7MWU1,0/0,4.0
B00006SKTX,A2STCAPEZ4YOY,0/0,4.0
B00006SKTX,A2CT2SA6KFE8GC,0/0,4.0
B00006SKTX,A1EGZYG8PC51U5,0/0,4.0
B00006SKTX,A1H5XMLKQ6U7Y5,0/0,3.0
B00006SKTX,A1JO76B65W3POW,0/0,3.0
B00006SKTX,AOTWJS0AJHHWY,0/0,3.0
B00006SKTX,A3C2U0EIWBJ8WZ,0/0,3.0
B00006SKTX,A11ID9DOILLU49,0/0,3.0
B00006SKTX,ADU4A0K4QZDBP,3/5,3.0
B00006SKTX,A3SLEFF6IS4DYY,1/2,4.0
B00006SKTX,A1I1MYOLF0V5XN,1/2,3.0
B00006SKTX,A30OBK88BUOJZG,1/2,3.0
B00006SKTX,A26WVK274IA7DN,1/2,4.0
B00006SKTX,A2RNTG686ZATNP,1/2,4.0
B00006SKTX,A2TXU7ZIPUT0R8,1/2,4.0
B00006SKTX,A3S9887MZFNNH1,1/2,4.0
B00006SKTX,A3EXKUYZCUT9LM,0/1,3.0
B00006SKTX,A2LRM9JQZWE8G5,0/1,3.0
B00006SKTX,A30XAP0D5W4UIQ,0/1,5.0
B00006SKTX,A1JO76B65W3POW,0/1,2.0
B00006SKTX,A2UQIIJ2CD8REE,1/3,4.0
B00006SKTX,A2G45OHGHNTM9V,1/3,5.0
B00006SKTX,A1S2ZHOASKTQO8,1/3,2.0
B00006SKTX,A2UDBTOTN8EPU9,1/3,4.0
B00006SKTX,A1NI0VOVXZBM7Y,2/5,1.0
B00006SKTX,A5DBTHYBJY22H,0/2,2.0
B00006SKTX,A2ASIT0JYIGHTA,0/2,3.0
B00006SKTX,A35PNSZFR72U8A,0/2,5.0
B00006SKTX,A2XYFIKRE11JPE,1/4,2.0
B00006SKTX,A2EDZH51XHFA9B,1/4,2.0
B00006SKTX,A518CRYX4QKAH,0/3,1.0
B00006SKTX,A25Q2DZ58SYF55,3/9,1.0
B00006SKTX,APQ8N1UKS1RDC,3/11,5.0
B00006SKTX,A1FFPPPIOSI36M,2/10,1.0
B00006SKTX,AWKRTLXGSNRES,4/15,1.0
B00006SKTX,A20THN6VN6F0TZ,3/13,1.0
B00006SKTX,A34KMBISGBIBK1,1/11,1.0
B00006SKTX,A3FUBUJAIGM87T,47/54,4.0
B00006SKTX,A1GPTYVGX3L8BB,15/16,4.0
B00006SKTX,A2Q8LV9R34A960,8/8,5.0
B00006SKTX,A1MECEHZHFE5PT,7/8,5.0
B00006SKTX,A2HJNBIVUTAO9W,7/8,5.0
B00006SKTX,A1AKKXMVII2DVM,7/8,4.0
B00006SKTX,A50TH2E7L31H7,4/4,5.0
B00006SKTX,AJKWF4W7QD4NS,6/7,4.0
B00006SKTX,A2I3OL1WKWUYUF,3/3,5.0
B00006SKTX,AGQ8TQ8U3KG19,3/3,4.0
B00006SKTX,A28PKH421MS9YY,2/2,5.0
B00006SKTX,A2E1SR92C1MP4L,2/2,4.0
B00006SKTX,A3NA2K23CMMMNZ,2/2,4.0
B00006SKTX,A3PVSNS17HCIXN,2/2,5.0
B00006SKTX,A3ME9W2B0F9CG1,2/2,5.0
B00006SKTX,A96JD9312DHWC,6/8,4.0
B00006SKTX,A3JZOITOIP90EW,1/1,5.0
B00006SKTX,A3J3KLM0ACB0KZ,1/1,5.0
B00006SKTX,AI75DMXPK6SD1,1/1,5.0
B00006SKTX,AWNCXRQWJ60GS,1/1,4.0
B00006SKTX,A3I69IXPTDVKQF,1/1,4.0
B00006SKTX,A3UA046AA3DXFD,1/1,5.0
B00006SKTX,A244CRJ2QSVLZ4,1/1,4.0
B00006SKTX,A188ZYOYCZHJ7R,1/1,3.0
B00006SKTX,A363QRXP83K8ZE,1/1,4.0
B00006SKTX,A1RHM4JTUYXKSG,1/1,4.0
B00006SKTX,A18MN8Q4N3PKUA,1/1,5.0
B00006SKTX,A2NTONQFM6OHEV,1/1,5.0
B00006SKTX,A70RJUVLGNEF9,1/1,4.0
B00006SKTX,A95Z1PU88SCX6,1/1,5.0
B00006SKTX,A28ORX8GDGUEHP,1/1,5.0
B00006SKTX,A1KP0IVWU0RQ0A,1/1,4.0
B00006SKTX,AVMSGBVFV21PL,1/1,4.0
B00006SKTX,A1EAHYHIJKHU6D,1/1,5.0
B00006SKTX,A38QJ7JUUTVLKX,1/1,4.0
B00006SKTX,A18KRRDRYJR69S,1/1,5.0
B00006SKTX,A1TOBCPT4R7R5E,1/1,5.0
B00006SKTX,A3HRM3P3FQI0D1,1/1,4.0
B00006SKTX,ACXDDDPTK8OL,1/1,5.0
B00006SKTX,AMY8QHW3BM8CA,1/1,5.0
B00006SKTX,A2TXU7ZIPUT0R8,2/3,4.0
B00006SKTX,AGFO6RNCAAT09,2/3,3.0
B00006SKTX,A2ACUB2881HW0X,0/0,4.0
B00006SKTX,AX91G2UQIJ84T,0/0,5.0
B00006SKTX,A1J28IXV1HS2JO,0/0,5.0
B00006SKTX,A3TMS14RL9Q0R1,0/0,4.0
B00006SKTX,AZSN1TO0JI87B,0/0,3.0
B00006SKTX,ABWIXUJ0MT6SR,0/0,3.0
B00006SKTX,AFOK05KDCHSHL,0/0,3.0
B00006SKTX,A2W3HLHIA9UP4D,0/0,3.0
B00006SKTX,A34HYQ9BQZPE78,0/0,5.0
B00006SKTX,A75EOCEA2JPHX,0/0,4.0
B00006SKTX,A1J5TC13BSPA2M,0/0,3.0
B00006SKTX,A2UYAFQ40U2PHS,0/0,3.0
B00006SKTX,A1AIG7BFQMLNST,0/0,4.0
B00006SKTX,A3543FUXRO0TJW,0/0,5.0
B00006SKTX,A24DBK597LTN4J,0/0,4.0
B00006SKTX,A113YU3OXKSKQU,0/0,4.0
B00006SKTX,A3STFVPM8NHJ7B,0/0,3.0
B00006SKTX,A2EUOG9346KIWU,0/0,4.0
B00006SKTX,A2VMIC0WYC2VU4,0/0,4.0
B00006SKTX,A377GACOS4ROY,0/0,3.0
B00006SKTX,A31X748AVRZAH8,0/0,3.0
B00006SKTX,A37OOQQLMMKYR8,0/0,4.0
B00006SKTX,A21EGMJ3E78LPV,0/0,2.0
B00006SKTX,AHN9ZE23OQK9I,0/0,4.0
B00006SKTX,A2D5CRJ0XUV5MT,0/0,4.0
B00006SKTX,A2KUH343JNP1L4,0/0,5.0
B00006SKTT,A2QS6C3NQIQDWO,15/15,5.0
B00006SKTT,A3DCNC90MS4HVE,0/0,4.0
B00006SKTT,A3J0MS0TMKZ5EX,0/0,4.0
B00006SKTT,AYHFT3PX3GGPK,0/0,5.0
B00006SKTT,A2I7PIEDIVES6F,0/0,5.0
B00006SKTT,A2SNDYGHDCJXLE,0/0,5.0
B00006SKTT,A34M5D83VN5PTW,0/0,4.0
B00006SKTT,A27IMGK1D108XD,0/0,5.0
B00006SKTT,A1N7QZNF2QRJP5,0/1,3.0
B00006SKTT,A32987ED8VWHZW,1/3,5.0
B00006SKTT,A3SEZEFIS8522L,5/10,5.0
B00006SKTT,A1OJB1AQVIKFG1,1/5,4.0
B00006SKTT,A24IBBUZIHTPRQ,1/5,4.0
B00006SKTT,AZ87327XME63U,3/13,1.0
B00006SKTT,A3MCFNGIJV7GB2,9/26,1.0
B00006SKTT,A2O0NXXSXULITN,3/14,1.0
B00006SKTT,A2LRI8W1LCRS2M,3/17,1.0
B00006SKTT,A2M28XOH4Z4ZSA,0/0,5.0
630017476X,A14ODJZJ4JCUAE,24/24,5.0
630017476X,A3JHY2N2XPLDQO,13/13,5.0
630017476X,A1VG2DK2Y6UQJJ,8/8,5.0
630017476X,A2P6J47LTJXFLI,1/1,5.0
630017476X,A2Q04H1XXIS2JW,1/1,5.0
B00006SKTW,A2QS6C3NQIQDWO,15/15,5.0
B00006SKTW,A3DCNC90MS4HVE,0/0,4.0
B00006SKTW,A3J0MS0TMKZ5EX,0/0,4.0
B00006SKTW,AYHFT3PX3GGPK,0/0,5.0
B00006SKTW,A2I7PIEDIVES6F,0/0,5.0
B00006SKTW,A2SNDYGHDCJXLE,0/0,5.0
B00006SKTW,A34M5D83VN5PTW,0/0,4.0
B00006SKTW,A27IMGK1D108XD,0/0,5.0
B00006SKTW,A1N7QZNF2QRJP5,0/1,3.0
B00006SKTW,A32987ED8VWHZW,1/3,5.0
B00006SKTW,A3SEZEFIS8522L,5/10,5.0
B00006SKTW,A1OJB1AQVIKFG1,1/5,4.0
B00006SKTW,A24IBBUZIHTPRQ,1/5,4.0
B00006SKTW,AZ87327XME63U,3/13,1.0
B00006SKTW,A3MCFNGIJV7GB2,9/26,1.0
B00006SKTW,A2O0NXXSXULITN,3/14,1.0
B00006SKTW,A2LRI8W1LCRS2M,3/17,1.0
B00006SKTW,A2M28XOH4Z4ZSA,0/0,5.0
B005UKFGWW,A3SOYZPLJZXUMK,9/9,5.0
B005UKFGWW,A1DEDJ73Y6YMFR,6/6,5.0
B005UKFGWW,AI3D2IR914CSK,2/2,5.0
B005UKFGWW,A5HPXLWF1E2HU,2/2,5.0
B005UKFGWW,A2LQQL1AQNKHE8,2/2,5.0
B005UKFGWW,A1BYX1MJU638OF,4/5,5.0
B005UKFGWW,A328S9RN3U5M68,1/1,4.0
B005UKFGWW,A2KR9QH3IPJSVP,1/1,5.0
B005UKFGWW,A6S7S6KOF8EAT,1/1,5.0
B005UKFGWW,A23BFOYE9YCO2X,1/1,5.0
B005UKFGWW,AQOKOLGYMX74Q,1/1,5.0
B005UKFGWW,A9KZ3HST62CHM,1/1,5.0
B005UKFGWW,A3OIAEDWAVNHGM,1/1,5.0
B005UKFGWW,A1KMMQ662UE853,1/1,5.0
B005UKFGWW,A13OFQFA0GVPN7,1/1,4.0
B005UKFGWW,A1NZMAR2JV9NHD,1/1,5.0
B005UKFGWW,A54883GE7W0B9,1/1,4.0
B005UKFGWW,A2QB8RJBFO5PCN,1/1,5.0
B005UKFGWW,A1O59E266AASL4,1/1,5.0
B005UKFGWW,A2QFX7XH317815,1/1,5.0
B005UKFGWW,A2QFX7XH317815,1/1,5.0
B005UKFGWW,A2NNJRGDYSPAI0,1/1,5.0
B005UKFGWW,A5HPXLWF1E2HU,1/1,5.0
B005UKFGWW,A3H8YOP2THOYW1,3/4,5.0
B005UKFGWW,A8131GBJQKM2A,0/0,4.0
B005UKFGWW,A54883GE7W0B9,0/0,4.0
B005UKFGWW,A1DEDJ73Y6YMFR,0/0,5.0
B005UKFGWW,A1I1Z7N6Q6LQGY,1/2,4.0
B005UKFGWW,A31RSZYLJNYLTZ,0/1,5.0
B005UKFGWW,A387BD735MI50R,0/1,4.0
B005UKFGWW,AA38X7G9TFA4Y,0/1,5.0
B005UKFGWW,A2A6CIM4AZNQW7,0/3,1.0
B005UKFGWW,A1KIQ4P4ZW3ALF,0/10,2.0
B0016CP36M,A2UA34GI22KEQX,0/0,2.0
B00006SKTO,A1DM4N6Q9PF5UX,6/6,3.0
B00006SKTO,A3B7AH4C8NMROB,4/4,4.0
B00006JE0M,A20NSJQ3O36RJB,14/14,5.0
B00006JE0L,ANBQIWHO9JRFS,6/7,5.0
B00006JE0L,A3H1FRM31H9UVU,3/3,4.0
B00006JE0L,A3T5CG0QO7259C,3/3,4.0
B00006JE0L,A3908DC4ALSJJO,0/0,4.0
B00006JE0L,A24MQXLL1MZXRX,0/0,4.0
B00006JE0L,A3BAOIC7JMCY6R,0/0,4.0
B00006JE0L,A361NPGUNSXNM0,0/0,4.0
B00006JE0L,A5KLP39OKXD5P,0/0,4.0
B00006JE0L,A17DHFD2XQV4ZY,0/0,5.0
B00006JE0L,A3UA046AA3DXFD,0/0,5.0
B00006JE0L,A31Z4QXB38EFFR,0/0,5.0
B00006JE0L,A1C0PHJN6AUZT6,0/0,2.0
B00006JE0L,A1QHM4CZIR8S9I,0/0,5.0
B00006JE0L,A1ZE5YHH3JN79P,0/0,1.0
B00006JE0L,A160IFGNHY9JDO,0/0,3.0
B00006JE0L,AI1JH85OW8J6B,0/0,4.0
B00006JE0L,A38X2HN8WB9YPP,0/0,2.0
B00006JE0L,AO7S8JH71EPNS,0/0,5.0
B00006JE0L,A3S9887MZFNNH1,0/0,5.0
B00006JE0L,A3G01RI3MUWWQ6,0/0,4.0
B00006JE0L,A2FS38D943KX12,2/4,2.0
B00006JE0L,A2PFMCIVR6Q5ZG,1/3,1.0
B00006JE0O,A38U82018YZJC8,2/2,4.0
B00006JE0O,A2RW9MR92QC63N,2/3,1.0
B00006JE0O,A3TPRIFSQVXY5H,3/5,4.0
B00006JE0O,A3J0YE71BZQPP3,1/3,1.0
B008Q5M8T2,A2M026JVPDVSG4,1/1,5.0
B008Q5M8T2,A2J7MYYKLUSXU6,1/1,4.0
B008Q5M8T2,A3K4U38Z3E16BF,0/0,5.0
B008Q5M8T2,A143BZQ6GBNPYK,0/0,5.0
B00006JE0A,A282A0P69UT137,32/32,5.0
B00006JE0A,A3EJ0H5D0PMDGZ,23/23,3.0
B00006JE0A,ABO2ZI2Y5DQ9T,16/16,4.0
B00006JE0A,A2SG5KGJREJ288,9/9,5.0
B00006JE0A,AV1KYJXHOWPMD,7/7,5.0
B00006JE0A,A2S81RQCVNEN14,9/10,5.0
B00006JE0A,A2PBDB92U5WIJA,4/5,5.0
B00006JE0A,A2FEJIORC1MBG3,4/5,4.0
B00006JE0A,A2HRH6DGPS6JVR,1/1,5.0
B00006JE0A,A342EHO42V2G38,1/1,4.0
B00006JE0A,A2SLA0SXRQV8M0,1/1,4.0
B00006JE0A,ADK0JSQ4DQZLP,0/0,5.0
B00006JE0A,A1MRG3IES1OHN,0/0,5.0
B00006JE0A,A2FXQGXTFK2ADB,0/0,5.0
B00006JE0A,A20EEWWSFMZ1PN,0/0,4.0
B00006JE0A,AEOQSOK7PV6WP,0/0,5.0
B00006JE0A,A34GZPHWYPSY2T,0/0,4.0
B00006JE0A,A18CYLGEI7DUIE,0/0,5.0
B00006JE0A,A14034IO0T2JDU,0/0,5.0
B00006JE0A,AMS0KR29YZXCE,1/2,5.0
B00006JE0A,A2NJO6YE954DBH,2/4,4.0
B00006JE0A,A12LOJSZU6SE48,2/4,5.0
B00006JE0A,A1DK5AZMXS1QA3,0/1,3.0
B00006JE0A,A3BTL4FV6ODKAT,2/5,2.0
B00006JE0A,AYWSFRCIMOAYE,0/2,2.0
B00006JE0A,A3BTL4FV6ODKAT,4/14,2.0
B00006JE0A,AFXP53MU8QMIR,1/18,1.0
B0016CP36C,A2SBODTF91TXPG,1/2,1.0
B000BDJEZ8,ADNMZA9ZUQ82M,10/10,4.0
B000BDJEZ8,A5VUZ16N9NCRR,6/6,5.0
B000BDJEZ8,A1TQQH117RBW5W,6/6,5.0
B000BDJEZ8,A2ZVCRYGUK2TNC,6/7,5.0
B000BDJEZ8,A2AJRI1U0C8S5N,3/3,5.0
B000BDJEZ8,A1VZ2E2BAIBRK5,3/3,5.0
B000BDJEZ8,A3Q7NAXPSSK4PL,3/3,4.0
B000BDJEZ8,A14EQ1EFQ2EDCE,3/4,5.0
B000BDJEZ8,A3QAKGL2F0XMSN,3/5,1.0
B000BDJEZ8,A3TZ60OYL6H003,3/6,5.0
B000BGR0N8,A158CP422I8CLF,9/9,5.0
B000BGR0N8,A139NF2YQQQ1BA,8/8,5.0
B000BGR0N8,A1VMCEBQIJ9CH0,5/5,5.0
B000BGR0N8,A17636GZME7I1N,5/7,5.0
B000BGR0N8,A1B9VX6MZ0MZ1T,0/0,4.0
B000BGR0N8,A1HDGBC3QZS17R,0/0,5.0
B000BGR0N8,A1IAQOSPATLKWO,0/0,5.0
B000BGR0N8,A3GE3GVH0H0BNA,0/0,4.0
B000BGR0N8,AHT8NHGHKC85Q,0/0,4.0
B000BGR0N8,A1H7IQM3WMOF11,0/0,5.0
B000BGR0N8,A1Q8R6HYTLCPKR,0/0,4.0
B000BGR0N8,A1PMAUYJ7RDRF6,0/0,5.0
B000BGR0N8,A2Y8251P67CZTH,0/0,5.0
B000BGR0N8,A2KWTDPTKHV7L8,0/0,5.0
B000BGR0N8,A3G3T61WBTW254,0/0,5.0
B000BGR0N8,A1FX5YII6QKWGK,0/0,5.0
B000BGR0N8,A3KZ4G96SIA4V7,0/0,4.0
B000BGR0N8,A3O96MOGZP8EEH,1/2,4.0
B000BGR0N8,A1WJ5P8XLO6DU3,2/4,5.0
B000BGR0N8,A2E7QJTGP33PB4,0/1,5.0
B000BGR0N8,A133T07WO5KYX3,0/1,5.0
B000BGR0N8,A1C5YNRRKS665H,0/1,5.0
B000BGR0N8,A17HFYC31MM3VY,0/1,5.0
B000BGR0N8,A1J3X04M5ZI9S0,8/14,5.0
B000BGR0N8,A31Y6QKX4KSGJ8,3/8,4.0
B0027BW4QI,A2V27SE88GQM2N,0/0,4.0
B0027BW4QI,AGAH4QF22BTB5,0/0,5.0
B0027BW4QI,A2ZB7JLVWRV30F,0/0,5.0
B0027BW4QI,A15OY9WMM33HKC,0/0,3.0
B0027BW4QI,A1PASRZ81DY9C,0/0,5.0
B0027BW4QI,A77AP68XZVKVB,0/0,5.0
B0027BW4QI,AUBSX9BJV2YZ1,0/0,5.0
B0027BW4QI,A4X7NFDO3I1TA,0/0,5.0
B0027BW4QI,A1K3NQAO49LXL2,0/0,5.0
B0027BW4QI,A2V2Z7WFPGTE92,0/0,5.0
B0027BW4QI,AG4WP51O5MORV,0/0,5.0
B0027BW4QI,A3APW42N5MRVWT,0/0,5.0
B0027BW4QI,A1B8HI3VREI1H3,0/0,5.0
B0027BW4QI,A1YB29BIDULEYE,0/0,4.0
B0027BW4QI,A370Z6I5GBWU44,0/0,5.0
B0027BW4QI,A1GGOC9PVDXW7Z,0/0,5.0
B0027BW4QI,A25UZ7MA72SMKM,0/0,5.0
B0027BW4QI,A38921VU3NJDFK,0/0,4.0
B0027BW4QI,A203K9HA5QWIWE,0/0,5.0
B0027BW4QI,A1L1AUT60EHU43,0/0,5.0
B0027BW4QI,A1TINWEX1B1TQC,0/0,4.0
B0027BW4QI,AJMU8VVFKMZI4,0/0,5.0
B0027BW4QI,A1M0EQWAYGVNVR,0/0,5.0
B0027BW4QI,A1SVXJZ3386U2D,0/0,5.0
B0027BW4QI,A20EEWWSFMZ1PN,0/0,5.0
B0027BW4QI,A1O834DDK5QNKE,0/0,5.0
B0027BW4QI,A3DPO9J7DOTGB2,0/0,5.0
B0027BW4QI,A2FEGRJQNU51P9,0/0,5.0
B0027BW4QI,ABM2PQLZUX13Z,0/0,4.0
B0027BW4QI,A3R8TUW9FOELXL,0/0,4.0
B0027BW4QI,A25CZCHLNH3OMO,0/0,4.0
B0027BW4QI,AE8W6OW6A1M5M,0/0,4.0
B0027BW4QI,AAHRUY1NVP9FD,0/0,5.0
B0027BW4QI,AKB75HRACZIOP,0/0,5.0
B0027BW4QI,A1TJOFELK7VHXH,0/0,5.0
B0027BW4QI,A1DQ7AY8X7ZHB7,0/0,5.0
B0027BW4QI,ACD6KAOJ9X973,0/0,4.0
B0027BW4QI,ANAYSRE3LX8GZ,28/29,5.0
B0027BW4QI,A2WDSO1DQZ7J03,34/40,5.0
B0027BW4QI,A3TM1CZHZ4E3E8,15/16,5.0
B0027BW4QI,A13H2JJ3GEMJN1,9/9,5.0
B0027BW4QI,A55M9AVDS90CP,10/11,5.0
B0027BW4QI,A3GAMMVQ4RVZQ2,12/14,5.0
B0027BW4QI,A29R4FCO6RFX4K,9/10,5.0
B0027BW4QI,A2NBOL825B93OM,6/6,5.0
B0027BW4QI,A3792XEFYI2M81,1/2,5.0
B0027BW4QI,A34XPZS5DXA6HA,1/2,4.0
B0027BW4QI,A3MCQSIBV7QW8Q,1/2,5.0
B0027BW4QI,A1WW9REM5BKG2O,1/2,5.0
B0027BW4QI,A1M7N5V6W0Z0H7,1/2,5.0
B0027BW4QI,A189P9BUO7GHXT,1/2,5.0
B0027BW4QI,A2EZR9RL8T9E8V,1/2,5.0
B0027BW4QI,AGIIVYVC4MKCA,0/1,5.0
B0027BW4QI,A2UGVZFKH8O5X4,0/1,5.0
B0027BW4QI,A11AJQZXN29XN,0/1,5.0
B0027BW4QI,A1ZH086GZYL5MZ,0/1,5.0
B0027BW4QI,ARF69P490AVA7,0/1,5.0
B0027BW4QI,A1DNQYOICAJW5B,1/3,5.0
B0027BW4QI,A2AVLTDROLTVIC,0/2,4.0
B0027BW4QI,A34DTP2QN099KC,0/2,5.0
B0027BW4QI,AFCWQRGWTQ44Z,0/2,5.0
B0027BW4QI,A2K6DKERCFOCEN,1/4,5.0
B0027BW4QI,A3OHUONYIHVJY5,1/4,4.0
B0027BW4QI,A1QRSNEOOZTFGR,1/4,5.0
B0027BW4QI,A3TFFSO47Z3BX8,5/5,5.0
B0027BW4QI,A23V4K3FGG2OP1,5/5,5.0
B0027BW4QI,A2SOPA7F14VB0J,5/5,5.0
B0027BW4QI,A11PTCZ2FM2547,10/12,5.0
B0027BW4QI,A14VEUQ9TQYMOO,10/12,5.0
B0027BW4QI,A2HI0VW335YX4L,7/8,5.0
B0027BW4QI,A2H5AYLOWHU3O6,7/8,5.0
B0027BW4QI,A18BD98SU49UB7,9/11,5.0
B0027BW4QI,ABSX5TGEGRH76,4/4,5.0
B0027BW4QI,AUB4GVZ5KNWVC,4/4,5.0
B0027BW4QI,A15TNUM2PBS6F0,6/7,5.0
B0027BW4QI,AZ1H3VLCDR298,3/3,5.0
B0027BW4QI,A1ZY26JRQHDUDV,3/3,5.0
B0027BW4QI,A2X4PXRQL23LMS,3/3,5.0
B0027BW4QI,A1NI0VOVXZBM7Y,3/3,5.0
B0027BW4QI,A2OU415LB9I5J6,2/2,5.0
B0027BW4QI,APOUYO1BEPK22,2/2,5.0
B0027BW4QI,A51MVRSIHQUG2,2/2,5.0
B0027BW4QI,A2ELP1ML0GWN3F,2/2,5.0
B0027BW4QI,ADQ6PI9FVUM4C,2/2,5.0
B0027BW4QI,A9Q28YTLYREO7,2/2,5.0
B0027BW4QI,AYTGG6XTVUG7G,2/2,5.0
B0027BW4QI,A1C384NS531WXA,4/5,5.0
B0027BW4QI,A1GGOC9PVDXW7Z,1/1,5.0
B0027BW4QI,A2S4MNZ2K95DM4,1/1,5.0
B0027BW4QI,A35ZK3M8L9JUPX,1/1,5.0
B0027BW4QI,AP3B615GM191G,1/1,5.0
B0027BW4QI,ASJUCHS8SB3V0,1/1,5.0
B0027BW4QI,A10W5NFZ9PLX4K,1/1,5.0
B0027BW4QI,A26HFSVLAGULIM,1/1,4.0
B0027BW4QI,A3OI841P5R6FCH,1/1,4.0
B000CNESZS,A3EGYOY3419OZ5,5/5,5.0
B000CNESZS,A1YW0JBZERFOWB,1/1,5.0
B000CNESZS,A1FPJYX3Y2OE97,1/1,5.0
6300198200.0,A3T7MC28NFTYCH,7/7,5.0
6300198200.0,A22TPA6OZ95XX1,6/6,4.0
6302679060.0,A1WWHB9JCIWMK8,7/8,5.0
6302679060.0,A3UJFR2E302OC6,2/2,5.0
6302679060.0,AKN62FKMMUNJS,0/0,5.0
6302679060.0,A2C21DQ4FQARGV,0/0,5.0
6302679060.0,A2YDGETS5QH0Q7,0/0,5.0
6302679060.0,A1E8OGV9SO0E0P,0/0,5.0
6302679060.0,A1XVJBOWWCZ7P6,1/2,5.0
6302679060.0,ARXYQ1RCREPOR,0/1,5.0
B0000CDUXM,AH4SL0YL5AQVU,85/86,4.0
