"","V1","product_productid","review_userid","review_helpfulness","review_score","V1","V2"
"14909","14909","B001AZI236","A3NLAPJK7TPXZ6","3/3",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14910","14910","B001AZI236","A3IHJZ22RTXMLR","3/3",4,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14911","14911","B001AZI236","A2JZW0IS19KNMI","3/3",4,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14912","14912","B001AZI236","A3FTH145GS99LM","3/3",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14913","14913","B001AZI236","A7G27WEEPMWDK","3/3",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14914","14914","B001AZI236","A13UDAIB4TYB0C","3/3",4,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14915","14915","B001AZI236","A21G96VHE26JK2","3/3",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14916","14916","B001AZI236","A3TS0JA5YDFN24","3/3",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14917","14917","B001AZI236","A2NWS9R4IDLD4P","5/6",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14918","14918","B001AZI236","A3IWG75D93ON70","5/6",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14919","14919","B001AZI236","AN4PXP1416N7X","5/6",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14920","14920","B001AZI236","A3LB3YAKE8CYI0","7/9",5,"Exhale: Core Fusion - Body Sculpt","exercise & fitness - barre method"
"14921","14921","B00008WJDP","A1JFO0NC7AD5EO","10/10",5,"Baby Songs - Baby's Busy Day","exercise & fitness - barre method"
"14922","14922","B00008WJDP","A3ARV0MHB509C9","7/7",5,"Baby Songs - Baby's Busy Day","exercise & fitness - barre method"
"14923","14923","B00008WJDV","A1LBF5XZNYD6QR","5/5",1,"Hypersonic","Science Fiction"
"14924","14924","B000051VSB","A3LW6FZ12WUX2A","21/22",5,"Something About Sex","Science Fiction"
"14925","14925","B000051VSB","A3K5IMGDCDBCNF","20/21",3,"Something About Sex","Science Fiction"
"14926","14926","B000051VSB","ATRYT5ZKNLN9C","21/23",4,"Something About Sex","Science Fiction"
"14927","14927","B000051VSB","ARN3IVA8TDCJ3","12/13",5,"Something About Sex","Science Fiction"
"14928","14928","B000051VSB","A3S5BU1MWUOPRI","10/11",4,"Something About Sex","Science Fiction"
"14929","14929","B000051VSB","AQY1S3VL04JNF","6/6",5,"Something About Sex","Science Fiction"
"14930","14930","B000051VSB","AK2AQIULQDFS5","8/9",5,"Something About Sex","Science Fiction"
"14931","14931","B00008WJDT","A1TX6IZ1PL73NV","3/3",4,"Death Train","Action & Adventure"
"14932","14932","B00005NB97","AIL4HD8BRUHV9","20/22",4,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14933","14933","B00005NB97","A3MSB482DIB9SL","12/12",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14934","14934","B00005NB97","A3MCQSIBV7QW8Q","13/14",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14935","14935","B00005NB97","A2I6MHMAZZDCRX","7/7",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14936","14936","B00005NB97","AQM6O2U0PUF34","7/7",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14937","14937","B00005NB97","A1S9L08ZZZ0K3F","6/6",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14938","14938","B00005NB97","AXUR61J4WEMQI","4/4",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14939","14939","B00005NB97","A2W4UPPE8RUT6Z","3/3",5,"VeggieTales - The Ultimate Silly Song Countdown","Action & Adventure"
"14940","14940","B00008WJDY","A2D9IEFJGB483Q","50/55",4,"Brigham Young: Frontiersman","Action & Adventure"
"14941","14941","B00008WJDY","A2UO4Y0063LNBX","17/19",4,"Brigham Young: Frontiersman","Action & Adventure"
"14942","14942","B00008WJDY","AXTWZLIZ3VQPH","12/13",5,"Brigham Young: Frontiersman","Action & Adventure"
"14943","14943","B00008WJDY","A2FL0EKQ2EQ9E6","12/14",5,"Brigham Young: Frontiersman","Action & Adventure"
"14944","14944","B00008WJDY","AYM80A3K48L8F","11/22",2,"Brigham Young: Frontiersman","Action & Adventure"
"14945","14945","B00008WJDY","A5S6Y5QEZ27B","6/14",2,"Brigham Young: Frontiersman","Action & Adventure"
"14946","14946","B00008WJDY","A3BSS2M2DPPV4T","11/24",3,"Brigham Young: Frontiersman","Action & Adventure"
"14947","14947","B00008WJDY","A30EOBTIQ5KR3N","3/21",1,"Brigham Young: Frontiersman","Action & Adventure"
"14948","14948","B00005NB93","A3KYIQWUSBZWK2","5/7",5,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14949","14949","B00005NB93","A36ZCBPPL2MSRG","14/21",1,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14950","14950","B00005NB93","A3H82LUT1EC655","4/6",5,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14951","14951","B00005NB93","A2OLWAPLSOVJAG","4/6",5,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14952","14952","B00005NB93","AWBXYECBHZKAA","3/5",1,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14953","14953","B00005NB93","AGGAQLXPVGM5D","3/5",2,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14954","14954","B00005NB93","A29MKBKWQZD7PR","3/5",2,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14955","14955","B00005NB93","A1YKNULR482LKD","8/19",1,"Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys","Action & Adventure"
"14956","14956","B00005NB90","A17PQ5GCZCUHYN","3/5",5,"Dragon Ball Z - Babidi - Battle Royal","kids & family"
"14957","14957","B00005NB90","A3PVTILPPRSN0O","5/11",5,"Dragon Ball Z - Babidi - Battle Royal","kids & family"
"14958","14958","B00005NB91","A3PVTILPPRSN0O","32/34",5,"Dragon Ball Z - Babidi - Dark Prince Returns","kids & family"
"14959","14959","B00005NB91","A369SQ6E2IP3G5","3/3",5,"Dragon Ball Z - Babidi - Dark Prince Returns","kids & family"
"14960","14960","B0000V6SBY","A1SL7CB1TZXORJ","16/17",4,"Sherlock Holmes in Washington","kids & family"
"14961","14961","B0000V6SBY","A2CZPM110DW516","9/9",3,"Sherlock Holmes in Washington","kids & family"
"14962","14962","B0000V6SBY","A1BA72K4VK1UN1","3/3",4,"Sherlock Holmes in Washington","kids & family"
"14963","14963","B0000V6SBY","A2I17T9XB6LSGW","5/6",3,"Sherlock Holmes in Washington","kids & family"
"14964","14964","B0000V6SBY","A3KB3T3K07ENOK","7/9",5,"Sherlock Holmes in Washington","kids & family"
"14965","14965","615422853.0","A1KXNWIVDP3NNM","10/10",5,"Sherlock Holmes in Washington","kids & family"
"14966","14966","615422853.0","A1NN09K0E5ZFBT","6/6",5,"Sherlock Holmes in Washington","kids & family"
"14967","14967","615422853.0","AZ4ZCFHGG9656","4/4",5,"Sherlock Holmes in Washington","kids & family"
"14968","14968","615422853.0","AKM250QE1AE7W","4/4",5,"Sherlock Holmes in Washington","kids & family"
"14969","14969","615422853.0","A3TIWSMQ973L48","3/3",5,"Sherlock Holmes in Washington","kids & family"
"14970","14970","615422853.0","A1S9M2M7S29QR5","3/3",5,"Sherlock Holmes in Washington","kids & family"
"14971","14971","615422853.0","AB6T8HUACF96J","3/3",5,"Sherlock Holmes in Washington","kids & family"
"14972","14972","615422853.0","A14ONBJECY2K1T","3/3",5,"Sherlock Holmes in Washington","kids & family"
"14973","14973","615422853.0","AQ1FLHDDW40SA","3/3",5,"Sherlock Holmes in Washington","kids & family"
"14974","14974","615422853.0","A2R85T5GG6OJRR","3/3",5,"Sherlock Holmes in Washington","kids & family"
"14975","14975","615422853.0","AKXOELBDPVYBU","10/16",2,"Sherlock Holmes in Washington","kids & family"
"14976","14976","B00006DXXR","A2L8VMNMKSL1N0","45/49",4,"The Real World - The Complete First Season - New York","kids & family"
"14977","14977","B00006DXXR","AP694CU63IOF6","21/22",4,"The Real World - The Complete First Season - New York","kids & family"
"14978","14978","B00006DXXR","A2CGLAFH4K6ZFO","6/7",3,"The Real World - The Complete First Season - New York","kids & family"
"14979","14979","B00006DXXR","A1JYNBQ49851L9","15/20",1,"The Real World - The Complete First Season - New York","kids & family"
"14980","14980","B00006DXXR","A2EAFVD0ZFDTPI","3/3",5,"The Real World - The Complete First Season - New York","kids & family"
"14981","14981","B00006DXXR","A34VYH8JJX3IV8","12/16",1,"The Real World - The Complete First Season - New York","kids & family"
"14982","14982","B00006DXXR","A9ITL4I7AML3S","5/6",4,"The Real World - The Complete First Season - New York","kids & family"
"14983","14983","B00006DXXR","AFRJMYUEDVTPA","3/4",5,"The Real World - The Complete First Season - New York","kids & family"
"14984","14984","B00006DXXR","A32C0L73LHB4NZ","3/4",5,"The Real World - The Complete First Season - New York","kids & family"
"14985","14985","B00006DXXR","AAI57M3OXP5NK","5/8",4,"The Real World - The Complete First Season - New York","kids & family"
"14986","14986","B00006DXXR","A9YA983MXKCEL","6/11",5,"The Real World - The Complete First Season - New York","kids & family"
"14987","14987","B00006DXXS","A3NHLW9YTPGAQC","9/9",3,"The Real World - Exotic Vacations","kids & family"
"14988","14988","6305078483.0","A1XAHHNGKPI69Z","15/15",5,"The Real World - Exotic Vacations","kids & family"
"14989","14989","6305078483.0","A1L43KWWR05PCS","17/18",5,"The Real World - Exotic Vacations","kids & family"
"14990","14990","6305078483.0","A20VILZ3PKW7UU","7/7",5,"The Real World - Exotic Vacations","kids & family"
"14991","14991","6305078483.0","AW003H7Z3OCHA","7/8",5,"The Real World - Exotic Vacations","kids & family"
"14992","14992","6305078483.0","A2E3F04ZK7FG66","4/4",5,"The Real World - Exotic Vacations","kids & family"
"14993","14993","6305078483.0","A3LKJL6P1A0ZCJ","4/4",5,"The Real World - Exotic Vacations","kids & family"
"14994","14994","6305078483.0","A1ER6IYOMM8VCT","3/4",5,"The Real World - Exotic Vacations","kids & family"
"14995","14995","6305078483.0","A37S3ACL57LN62","4/6",5,"The Real World - Exotic Vacations","kids & family"
"14996","14996","B00006DXXQ","A3C6X0DAM87GN4","10/10",3,"Festival In Cannes","kids & family"
"14997","14997","B00006DXXQ","A1QJC4OTICYGJY","5/5",5,"Festival In Cannes","kids & family"
"14998","14998","B00006DXXQ","AAPA4KQWA7UXN","3/3",4,"Festival In Cannes","kids & family"
"14999","14999","B001F2JVSO","A39JI63BUQFE2S","6/8",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15000","15000","B001F2JVSO","A2DMBOO6FX9LCY","6/8",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15001","15001","B001F2JVSO","A20D99KWU3VS12","3/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15002","15002","B001F2JVSO","A3S4WR8O8KZJTE","3/4",2,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15003","15003","B001F2JVSO","AYIXWV3B6BXUH","3/4",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15004","15004","B001F2JVSO","A348ONI767KR1M","3/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15005","15005","B001F2JVSO","A1Y6XDU5HLSC8X","5/7",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15006","15006","B001F2JVSO","A1JVY7UZXRY55W","5/7",2,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15007","15007","B001F2JVSO","A2Y01Z54LYOV6J","4/6",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15008","15008","B001F2JVSO","A28XQGO1X12GIT","473/488",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15009","15009","B001F2JVSO","AZ66QEBUL9822","98/98",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15010","15010","B001F2JVSO","A37OP5F4GEF15P","292/315",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15011","15011","B001F2JVSO","A1Q0US2PM8RK5T","48/49",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15012","15012","B001F2JVSO","A7LEZ1AANWZ21","38/39",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15013","15013","B001F2JVSO","A25ZE1PUS75AMP","82/90",2,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15014","15014","B001F2JVSO","A1OXRR1UFFE19M","35/36",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15015","15015","B001F2JVSO","A2YE70ESR34D4G","26/26",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15016","15016","B001F2JVSO","A25K9CVIJDN871","34/36",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15017","15017","B001F2JVSO","AFOE4LTYQ1ZBT","35/38",3,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15018","15018","B001F2JVSO","A3G1890983BC73","3/5",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15019","15019","B001F2JVSO","A2EHPSUHLSICQW","3/5",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15020","15020","B001F2JVSO","A3VPRJ9TROD8Z6","3/5",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15021","15021","B001F2JVSO","ARO2F593LZ5TH","4/8",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15022","15022","B001F2JVSO","A1HG7XRXSKI7BA","5/10",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15023","15023","B001F2JVSO","A30RE4A6V1RIGY","4/9",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15024","15024","B001F2JVSO","A16J6MZGMIPZSK","16/16",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15025","15025","B001F2JVSO","A1OKWDYT2J0WJG","16/17",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15026","15026","B001F2JVSO","A3STQ8KWKL1HSW","12/12",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15027","15027","B001F2JVSO","A1MYSO32VWY2WB","15/16",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15028","15028","B001F2JVSO","A2FU1X165DU5LL","24/28",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15029","15029","B001F2JVSO","A6ZCPZ6S0V4V1","13/14",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15030","15030","B001F2JVSO","A3MO78V3TJ4L0V","18/21",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15031","15031","B001F2JVSO","ATC3E39G8FW50","8/8",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15032","15032","B001F2JVSO","A2WTIVF3H8TFO9","7/7",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15033","15033","B001F2JVSO","A1FG1254A54265","7/7",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15034","15034","B001F2JVSO","AIYJRWX0BOPP6","5/11",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15035","15035","B001F2JVSO","A7W1CWHNVDI2Y","4/10",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15036","15036","B001F2JVSO","A25RXNPL6PGX6N","4/14",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15037","15037","B001F2JVSO","A3O4O0FRWV7QZK","5/22",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15038","15038","B001F2JVSO","A2LLKSR93WYOYM","9/10",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15039","15039","B001F2JVSO","A2IFU22BLHI5K0","8/9",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15040","15040","B001F2JVSO","A25SHVXRQQRGUD","5/5",3,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15041","15041","B001F2JVSO","A16Y0CFSCITE5Q","5/5",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15042","15042","B001F2JVSO","A9X1G2F5PCVVA","7/8",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15043","15043","B001F2JVSO","ALOKN1A7DLB72","17/22",1,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15044","15044","B001F2JVSO","A1M2DJ61RYVKQ8","4/4",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15045","15045","B001F2JVSO","A1FM0RRHESCMVS","4/4",3,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15046","15046","B001F2JVSO","A3RETSFK274YJ","4/4",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15047","15047","B001F2JVSO","A1XGCO03AG4Y88","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15048","15048","B001F2JVSO","ACU0IHFYWGBHH","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15049","15049","B001F2JVSO","A30XMSF8GV55UY","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15050","15050","B001F2JVSO","A3BINLQ55BLBR8","4/4",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15051","15051","B001F2JVSO","A2DRJZHARVDIVH","4/4",3,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15052","15052","B001F2JVSO","A3JPWK3A3JL3ES","4/4",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15053","15053","B001F2JVSO","A1HNEWBO05OKVZ","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15054","15054","B001F2JVSO","AQIMAC4FPZ1AO","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15055","15055","B001F2JVSO","A41TMDIBPVGUI","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15056","15056","B001F2JVSO","APOP30YJP6G9S","4/4",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15057","15057","B001F2JVSO","ASZK0GNM3NAB1","4/4",2,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15058","15058","B001F2JVSO","AO5368ZBXGTHD","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15059","15059","B001F2JVSO","A1GLA1YLIF484Y","4/4",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15060","15060","B001F2JVSO","A1YK705KU7U1EF","4/4",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15061","15061","B001F2JVSO","A3N11QBH0N5C90","8/10",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15062","15062","B001F2JVSO","A2V75QLJIHL09D","3/3",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15063","15063","B001F2JVSO","A8TKOCHLN2R3N","3/3",3,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15064","15064","B001F2JVSO","A3QDG7HHQAE9CE","3/3",2,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15065","15065","B001F2JVSO","A3P1074VBQPCUC","3/3",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15066","15066","B001F2JVSO","A234H7A9W9M4OM","3/3",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15067","15067","B001F2JVSO","A2CUP4UCUNTCSI","3/3",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15068","15068","B001F2JVSO","A2IVXN9UTCO3OU","3/3",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15069","15069","B001F2JVSO","A2WIWP39E1NZRS","3/3",4,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
"15070","15070","B001F2JVSO","A3HFSIGBUPGR08","3/3",5,"The Tracy Anderson Method Dance Cardio Workout DVD","exercise_&_fitness_-_dance_fitness"
